"Record ID","Deal Name","Evaluated competitors Current Value","Change Date (Asia/Jerusalem)","Change Source","Changed By","Previous Value (1)","Change Date (1) (Asia/Jerusalem)","Change Source (1)","Changed By (1)","Previous Value (2)","Change Date (2) (Asia/Jerusalem)","Change Source (2)","Changed By (2)","..."
"32425584923","XM Cyber","Roadie","2025-01-26 14:26","Record Merge","","Roadie","2025-01-26 14:26","Record Merge","","Roadie","2024-06-21 09:43","CRM UI","Gal Tarrab Levi"
"21944680110","TAG - The Aspen Group","Opslevel; Backstage; Cortex","2024-09-16 13:38","CRM UI","Gal Tarrab Levi","Opslevel; Backstage","2024-09-16 13:25","CRM UI","Gal Tarrab Levi","Opslevel","2024-09-16 13:21","CRM UI","Gal Tarrab Levi"
"19563735984","Royal London","Backstage","2024-06-04 10:34","CRM UI","Gal Tarrab Levi"
"34627684968","BCP","Backstage","2025-03-13 14:23","Record Merge","","Backstage","2024-10-20 10:15","CRM UI","Gal Tarrab Levi"
"39282897670","ezCater","Cortex","2025-12-10 21:42","CRM UI","John Romano","Backstage","2025-08-14 18:00","CRM UI","John Romano"
"40638036584","Happn","Backstage","2025-07-25 16:02","CRM UI","Deactivated user"
"17653949536","NetJets","Backstage","2024-04-01 10:19","CRM UI","Gal Tarrab Levi"
"19090052136","Checkatrade","Backstage; Cortex","2024-07-16 13:15","CRM UI","Gal Tarrab Levi","Backstage","2024-05-12 15:28","CRM UI","Gal Tarrab Levi"
"29759170168","Cielo","Backstage","2024-12-12 10:00","CRM UI","Gal Tarrab Levi"
"29915961896","Outpost24","Backstage","2024-12-12 10:10","CRM UI","Gal Tarrab Levi"
"18443127392","FundApps","Cortex; Opslevel; Roadie; Backstage","2024-04-11 11:05","CRM UI","Gal Tarrab Levi","Cortex; Opslevel; Roadie","2024-04-08 18:23","CRM UI","Deactivated user"
"38841263363","Ripley","Unknown","2025-09-30 18:10","CRM UI","Tali Cohen"
"29146699936","Arion banki","Backstage","2024-12-08 10:57","CRM UI","Gal Tarrab Levi"
"30800605591","Mitsubishi UFJ Financial Group (MUFG Americas)","Cortex; Backstage","2024-12-26 09:17","CRM UI","Gal Tarrab Levi"
"22104466471","SADA Systems","Backstage","2024-09-16 13:23","CRM UI","Gal Tarrab Levi"
"29118303604","Options Clearing Corporation ","Backstage","2024-12-12 10:11","CRM UI","Gal Tarrab Levi"
"20434076946","Qlik","Backstage","2024-07-22 10:26","CRM UI","Gal Tarrab Levi"
"59728215661","Direct Supply","Cortex","2026-04-28 11:04","Record Merge","","Cortex","2026-04-28 11:04","Record Merge","","Cortex","2026-04-28 11:04","Record Merge","","Cortex","2026-03-18 16:59","CRM UI","John Romano"
"33182929959","Zilch","Backstage; Humanitech","2025-02-09 11:25","Record Merge","","Backstage; Humanitech","2025-02-09 11:24","Record Merge","","Backstage; Humanitech","2025-02-09 11:24","Record Merge","","Backstage; Humanitech","2024-07-18 10:46","CRM UI","Gal Tarrab Levi"
"28336480147","OTTO","Cortex; Backstage; Opslevel","2024-11-07 16:16","CRM UI","Gal Tarrab Levi","Cortex; Backstage","2024-11-07 15:53","CRM UI","Gal Tarrab Levi"
"18148405505","Payoneer Inc.","Backstage; Opslevel","2024-03-28 10:06","CRM UI","Gal Tarrab Levi","Backstage; Opslevel; Cortex","2024-03-28 10:06","CRM UI","Gal Tarrab Levi","Backstage; Opslevel","2024-03-27 12:39","CRM UI","Gal Tarrab Levi"
"15671270534","Motorola Solutions","Backstage","2024-02-22 09:44","CRM UI","Gal Tarrab Levi"
"19753699408","Jack in The Box","Backstage","2024-11-07 16:17","CRM UI","Gal Tarrab Levi"
"59727968397","World Bank 2026","Cortex; Backstage","2026-04-28 11:03","Record Merge","","Cortex; Backstage","2025-10-16 17:44","CRM UI","Deactivated user"
"40988932962","Guardant Health","Cortex; Backstage","2026-01-21 23:13","CRM UI","EJ Rauseo"
"20839195035","Galenica ","Backstage","2024-08-07 14:16","CRM UI","Gal Tarrab Levi"
"31827022443","CityFibre","Backstage","2025-01-23 12:15","CRM UI","Gal Tarrab Levi"
"31360164523","Softura","Cortex","2025-01-23 10:34","CRM UI","Gal Tarrab Levi"
"17507575300","CitiusTech","Backstage; Harness","2024-02-22 09:26","CRM UI","Gal Tarrab Levi"
"60072627485","HID Global","Backstage","2026-06-25 07:18","CRM UI","Daniel Alper"
"16974259725","Warner Pacific Insurance Services","Backstage; Humanitech","2024-02-22 09:28","CRM UI","Gal Tarrab Levi"
"15742225254","OK Benzin","Backstage","2024-02-22 09:44","CRM UI","Gal Tarrab Levi"
"22098531379","KUBRA","Backstage; Compass; Opslevel; Cortex","2024-10-20 10:27","CRM UI","Gal Tarrab Levi","Backstage; Compass; Opslevel","2024-09-22 13:41","CRM UI","Gal Tarrab Levi","Backstage; Compass","2024-09-19 15:36","CRM UI","Chris Newsome"
"16947419451","ANZ","Backstage","2024-02-22 09:28","CRM UI","Gal Tarrab Levi"
"21955917401","Starbucks","Backstage","2024-09-22 13:45","CRM UI","Gal Tarrab Levi"
"23011573576","JLL - New (API Portal - Internal/External)","Backstage","2024-10-20 10:34","CRM UI","Gal Tarrab Levi"
"15152886939","AHEAD","Cortex; Backstage","2024-02-22 09:51","CRM UI","Gal Tarrab Levi"
"55827456417","Laerdal Medical","Opslevel; Backstage","2026-04-13 10:25","CRM UI","Matt Bilsland"
"23122323317","NSoft","Cortex; Opslevel","2024-10-20 10:32","CRM UI","Gal Tarrab Levi"
"18112496782","Sorenson Communications","Cortex; Humanitech; Compass","2025-05-06 09:37","CRM UI","Gal Tarrab Levi","Cortex; Configure8; Humanitech; Compass","2024-05-28 10:29","CRM UI","Gal Tarrab Levi","Cortex; Configure8; Humanitech","2024-05-28 10:20","CRM UI","Gal Tarrab Levi","Cortex; Configure8","2024-03-27 12:41","CRM UI","Gal Tarrab Levi"
"29583927709","HDI Seguros Colombia","Qovery","2025-04-15 17:22","CRM UI","Deactivated user"
"36457450015","National Bank of Canada","Opslevel; Roadie","2025-08-06 19:32","CRM UI","Tali Cohen"
"43827241090","Philip Morris International ","Backstage","2025-11-05 17:19","CRM UI","James Pritchard"
"15960849043","CareFirst","Backstage","2024-02-22 09:39","CRM UI","Gal Tarrab Levi"
"23134333476","TAL","Backstage","2024-11-07 15:32","CRM UI","Gal Tarrab Levi"
"32646042186","Bank of New York Mellon - 2025","Backstage","2025-01-28 14:17","Record Merge","","Backstage","2025-01-23 10:32","CRM UI","Gal Tarrab Levi"
"21245585232","Jackson","Backstage; Cortex","2024-08-28 17:39","CRM UI","John Romano"
"18131031047","Blacklane gmbh - KubeCon","Backstage","2024-03-27 12:37","CRM UI","Gal Tarrab Levi"
"21075052382","Simpson Strong-Tie","Backstage; Compass; Humanitech","2024-08-11 13:46","CRM UI","Gal Tarrab Levi","Backstage; Compass","2024-08-07 14:13","CRM UI","Gal Tarrab Levi"
"31360166729","Beazley","Configure8","2025-01-23 12:15","CRM UI","Gal Tarrab Levi"
"35768783130","WGU","ServiceNow","2025-08-06 00:10","CRM UI","Tali Cohen"
"15127372886","Veeva Systems","Backstage; Compass","2024-02-22 09:51","CRM UI","Gal Tarrab Levi"
"29261567750","Curriculum Associates","Backstage; Opslevel","2024-12-12 10:10","CRM UI","Gal Tarrab Levi"
"35315252648","Nestle ","Backstage","2025-05-07 13:37","CRM UI","James Pritchard"
"36108588209","Banco Interamericano de Finanzas “Banbif”","Cortex; Humanitech; Backstage","2025-09-09 21:48","CRM UI","Jill Countey","Cortex; Humanitech","2025-07-10 17:13","CRM UI","Jill Countey"
"22790688820","Crédit Agricole","Backstage","2024-12-03 14:30","CRM UI","Gal Tarrab Levi"
"16560058121","Varonis","Backstage; Roadie","2024-02-22 09:30","CRM UI","Gal Tarrab Levi"
"52383008775","Grupo Credito - 40 seats","None","2026-03-17 23:02","CRM UI","Ignacio De Loera"
"18722204213","Unisys Corporation","Backstage","2024-06-04 10:38","CRM UI","Gal Tarrab Levi"
"36179236404","Labcorp","Cortex","2025-07-10 17:38","CRM UI","Jeff Graham"
"15960748081","Arctiq","Cortex; Backstage","2024-02-22 09:41","CRM UI","Gal Tarrab Levi"
"31609895483","Brubank","Cortex; Backstage; Harness","2025-01-23 10:30","CRM UI","Gal Tarrab Levi"
"12760730388","Verizon","Backstage","2024-02-22 09:59","CRM UI","Gal Tarrab Levi"
"14977513117","SolarEdge","Backstage; Opslevel; Humanitech","2024-01-31 10:19","Playbooks","Deal Review by Shlomi Cohen"
"32755952926","Intelerad Inc ","Backstage","2025-02-04 12:06","CRM UI","Gal Tarrab Levi"
"15993201844","Epic Games","Backstage","2024-02-22 09:39","CRM UI","Gal Tarrab Levi"
"15143485474","Frontier Communications","Backstage","2024-02-22 09:46","CRM UI Bulk Action","Gal Tarrab Levi"
"61085526439","Booking.com - Backstage Replacement - 6k Users","Backstage","2026-06-14 09:49","Record Merge","","Backstage","2026-03-20 13:13","CRM UI","John Barnes"
"17603174913","JFrog 2024","Backstage; Roadie","2024-02-21 12:42","Playbooks","Deal Review by Shlomi Cohen","Backstage","2024-02-18 15:35","Playbooks","Deal Review by Shlomi Cohen"
"31699664516","Arctic Wolf","Backstage","2025-01-23 10:22","CRM UI","Gal Tarrab Levi"
"28982302030","SnapLogic","Backstage","2024-12-08 10:56","CRM UI","Gal Tarrab Levi"
"30866041152","O.C. Tanner ","Backstage","2024-12-22 10:49","Record Merge","","Backstage","2024-12-22 10:49","Record Merge","","Backstage","2024-12-22 10:49","Record Merge","","Backstage","2024-12-10 14:19","Record Merge","","Backstage","2024-12-08 10:55","CRM UI","Gal Tarrab Levi"
"17114334338","Milestone Systems","Cortex; Backstage; Opslevel; Compass; Humanitech","2024-02-13 16:36","CRM UI","Deactivated user"
"37629711421","Cribl","Cortex; Backstage","2025-08-20 17:40","CRM UI","John Romano","Cortex","2025-07-03 17:41","CRM UI","John Romano"
"49156990287","Paybilt ","Unknown","2026-04-13 23:24","CRM UI","Chris Newsome"
"17923706445","Truckstop","Backstage; Cortex","2024-09-10 19:42","CRM UI","Chris Newsome","Backstage","2024-03-19 12:05","CRM UI","Gal Tarrab Levi"
"18126373528","Easypark - KubeCon","Backstage","2024-04-11 11:22","CRM UI","Gal Tarrab Levi"
"17905517088","AxiosHQ","Backstage; Cortex","2024-03-18 13:30","CRM UI","Gal Tarrab Levi"
"31753645885","First Citizens Bank","Backstage","2025-01-23 10:22","CRM UI","Gal Tarrab Levi"
"18262823520","GRID esports ","Opslevel; Compass","2024-04-11 11:06","CRM UI","Gal Tarrab Levi"
"17760306580","Bupa Health Services","Backstage","2024-04-01 10:21","CRM UI","Gal Tarrab Levi"
"35017405571","TAL ","Harness","2025-05-29 01:35","CRM UI","Scott Dunion"
"21257675585","Neovest","Backstage","2024-08-19 11:33","CRM UI","Gal Tarrab Levi"
"36854365199","Minted","Roadie; Compass","2025-05-07 10:28","Record Merge","","Roadie; Compass","2025-02-04 23:33","CRM UI","John Romano","Backstage; Roadie; Compass","2025-01-30 08:20","Record Merge","","Backstage; Roadie; Compass","2025-01-30 08:20","Record Merge","","Backstage; Roadie; Compass","2025-01-30 08:19","Record Merge","","Backstage; Roadie; Compass","2025-01-30 08:19","Record Merge","","Backstage; Roadie; Compass","2025-01-23 10:32","CRM UI","Gal Tarrab Levi"
"22105764868","CloudTalk","Backstage; Opslevel","2024-09-22 13:44","CRM UI","Gal Tarrab Levi","Backstage","2024-09-16 13:22","CRM UI","Gal Tarrab Levi"
"58132524819","Dept. of Corrections, State of Wisconsin","Opslevel; Cortex","2026-04-30 17:32","CRM UI","Tali Cohen"
"20008648525","WOW! Internet","None","2024-09-10 19:42","CRM UI","Chris Newsome"
"29112021851","WillowTree","Cortex","2024-11-24 11:10","CRM UI","Gal Tarrab Levi"
"22394819648","Neo Technology","Backstage","2024-09-25 16:06","CRM UI","Gal Tarrab Levi"
"31732291352","Abu Dhabi Investment Authority (ADIA)","Backstage","2025-01-09 13:24","Record Merge","","Backstage","2025-01-09 13:24","Record Merge","","Backstage","2025-01-09 13:24","Record Merge","","Backstage","2024-08-27 10:56","CRM UI","Gal Tarrab Levi"
"38525628190","Rio Tinto","Cortex; Backstage","2025-07-24 08:20","CRM UI","Scott Dunion","Cortex","2025-07-24 08:20","CRM UI","Scott Dunion"
"14718321002","OK Benzin","Backstage","2024-02-22 09:46","CRM UI Bulk Action","Gal Tarrab Levi"
"19405627192","Fortescue (land deal)","Backstage; Humanitech","2024-05-28 10:28","CRM UI","Gal Tarrab Levi","Backstage","2024-05-28 10:28","CRM UI","Gal Tarrab Levi"
"40009433860","StoneX Group Inc","Cortex; Backstage","2025-09-18 16:42","CRM UI","Tali Cohen","","2025-09-18 16:42","CRM UI","Tali Cohen","Backstage","2025-09-18 16:42","CRM UI","Tali Cohen","Cortex; Backstage","2025-09-18 16:42","CRM UI","Tali Cohen"
"15412424627","MagMutual","Backstage","2024-02-22 09:46","CRM UI Bulk Action","Gal Tarrab Levi"
"15978193475","BCBSAZ / Blue Cross Blue Shield of Arizona","Cortex; Backstage; Opslevel","2024-02-22 09:39","CRM UI","Gal Tarrab Levi"
"13681035443","Merck","Backstage; Cortex; Opslevel; Roadie","2024-04-10 12:13","Playbooks","Deal Review by Sharon Peretz","Backstage","2024-02-22 09:52","CRM UI","Gal Tarrab Levi"
"33439738781","CoBank","Cortex; Backstage","2025-03-13 11:00","CRM UI","Gal Tarrab Levi"
"59634067067","St. Jude Children's Research Hospital ","Backstage","2026-05-19 16:46","CRM UI","John Romano"
"15025022734","DoubleVerify","Backstage; Cortex","2024-02-22 09:51","CRM UI","Gal Tarrab Levi"
"60967547173","Gencat ","Backstage","2026-06-09 09:00","Record Merge","","Backstage","2026-06-04 13:19","CRM UI","James Pritchard","Backstage","2024-09-01 13:16","CRM UI","Gal Tarrab Levi"
"37631329806","InterBanco Digital","Cortex; Humanitech","2025-07-10 17:13","CRM UI","Jill Countey"
"15978205502","AHEAD","Backstage; Cortex","2024-02-22 09:39","CRM UI","Gal Tarrab Levi"
"55411791115","Nationwide Building Society","Cortex; Roadie","2026-06-18 11:36","CRM UI","Benjamin Duckworth"
"23263200911","Own Company","Backstage","2024-11-07 15:51","CRM UI","Gal Tarrab Levi"
"16195561841","Delivery Hero","Cortex; Opslevel; Compass; Backstage","2024-02-15 18:19","CRM UI","Benjamin Duckworth"
"17803130146","Nowcom","Backstage","2024-03-07 10:51","CRM UI","Gal Tarrab Levi"
"18129010435","Accenture - KubeCon","Backstage; Humanitech; Opslevel","2024-08-07 14:15","CRM UI","Gal Tarrab Levi","Backstage","2024-04-11 11:06","CRM UI","Gal Tarrab Levi"
"15221848124","Interbank","Cortex","2024-02-22 09:50","CRM UI","Gal Tarrab Levi"
"55927357232","Société Générale","Backstage","2026-02-26 12:27","CRM UI","John Barnes","Backstage; Harness","2026-02-26 12:26","CRM UI","John Barnes"
"21094928925","Mosaic","Backstage; Humanitech","2024-08-08 09:04","CRM UI","Gal Tarrab Levi"
"29903991084","BTG Pactual","Backstage","2025-01-23 10:24","CRM UI","Gal Tarrab Levi"
"16475779758","Knowde","Backstage; Harness","2024-02-22 09:30","CRM UI","Gal Tarrab Levi"
"15425272892","Grainger","Backstage","2024-02-22 09:46","CRM UI Bulk Action","Gal Tarrab Levi"
"22487455650","Intact Financial","Backstage","2024-09-25 16:07","CRM UI","Gal Tarrab Levi"
"50359153529","Q2","None","2026-03-26 16:34","CRM UI","Jill Countey"
"29039828901","Spreetail ","Cortex","2025-02-07 23:41","CRM UI","John Romano","Cortex; Opslevel","2025-02-04 23:35","CRM UI","John Romano","Cortex; Opslevel; Backstage","2024-11-24 11:12","CRM UI","Gal Tarrab Levi"
"40279345471","Texas Mutual","Cortex","2025-08-14 17:42","CRM UI","John Romano"
"19187156402","Hilo","Cortex; Opslevel; Backstage","2024-05-15 14:35","CRM UI","Gal Tarrab Levi","Cortex; Opslevel","2024-05-13 21:44","Playbooks","Deal Review by Deactivated user","Cortex; Backstage; Opslevel","2024-05-12 15:28","CRM UI","Gal Tarrab Levi"
"29888168711","Infor ","Backstage","2025-01-23 10:30","CRM UI","Gal Tarrab Levi"
"51938205708","Selective Insurance","Backstage","2026-06-24 21:12","CRM UI","John Romano","Cortex","2026-02-09 20:47","CRM UI","John Romano"
"35317056151","Universal Destinations & Experiences (UDX)","Backstage; Cortex","2025-04-01 11:42","Record Merge","","Backstage; Cortex","2025-03-31 11:29","Record Merge","","Backstage; Cortex","2025-03-31 11:29","Record Merge","","Backstage; Cortex","2025-03-30 15:04","Record Merge","","Backstage; Cortex","2025-02-05 00:31","CRM UI","Deactivated user","Backstage","2024-09-01 13:14","CRM UI","Gal Tarrab Levi"
"23264989035","Airwallex","Backstage","2024-10-27 11:57","CRM UI","Gal Tarrab Levi"
"29023082258","Charles Schwab","Backstage; Harness","2024-11-13 15:21","Record Merge","","Backstage; Harness","2024-06-04 10:34","CRM UI","Gal Tarrab Levi","Backstage","2024-06-04 10:34","CRM UI","Gal Tarrab Levi"
"39538670605","SES S.A.","Cortex","2025-08-21 14:27","CRM UI","Sharon Peretz"
"56545062962","Asurion - 1200 User - Q2","Backstage","2026-02-26 18:35","CRM UI","Deactivated user"
"32754617707","Hansen Technologies ","Backstage","2025-02-10 12:23","CRM UI","Gal Tarrab Levi"
"18093609527","Coder Technologies","Backstage","2024-04-11 11:19","CRM UI","Gal Tarrab Levi"
"40264907866","The University of Melbourne","Cortex","2025-08-28 01:51","CRM UI","Scott Dunion"
"34513028479","RTB house","Backstage","2025-03-11 13:42","Record Merge","","Backstage","2025-02-04 12:15","CRM UI","Gal Tarrab Levi"
"16877705482","Ivy Mobility","Backstage","2024-02-22 09:28","CRM UI","Gal Tarrab Levi"
"34407355253","Fullbay","Backstage; Harness","2025-03-09 10:25","Record Merge","","Backstage; Harness","2025-03-09 10:25","Record Merge","","Backstage; Harness","2025-01-23 12:16","CRM UI","Gal Tarrab Levi"
"44023792949","Financial Conduct Authority","ServiceNow; Harness; Red Hat","2026-06-25 12:45","CRM UI","James Pritchard"
"16568791066","NOS","Backstage","2024-02-22 09:30","CRM UI","Gal Tarrab Levi"
"17269723277","Arab National Bank","Backstage","2024-02-22 09:26","CRM UI","Gal Tarrab Levi"
"19852201812","Pacifico Seguros (50/50 split w/ Sam/Tom","Backstage","2024-11-13 17:02","CRM UI","Deactivated user"
"16158419728","DexCare","Cortex","2024-02-22 09:39","CRM UI","Gal Tarrab Levi"
"20801630093","Coverys","Opslevel","2025-03-31 16:45","CRM UI","John Romano","Opslevel; Qovery","2025-03-13 10:56","CRM UI","Gal Tarrab Levi","Opslevel","2025-02-04 23:32","CRM UI","John Romano","Opslevel; Qovery; Cortex; Backstage","2024-11-24 11:11","CRM UI","Gal Tarrab Levi","Opslevel; Qovery","2024-10-20 10:43","CRM UI","Gal Tarrab Levi","Opslevel","2024-10-10 18:01","CRM UI","John Romano","Opslevel; Qovery","2024-09-22 13:47","CRM UI","Gal Tarrab Levi","Opslevel","2024-09-18 22:16","CRM UI","John Romano","Opslevel; Qovery","2024-09-16 13:40","CRM UI","Gal Tarrab Levi","Opslevel","2024-09-06 21:21","CRM UI","John Romano","Backstage","2024-08-07 14:17","CRM UI","Gal Tarrab Levi"
"16594792806","Mercedes Benz","Backstage; Cortex; Opslevel","2024-02-22 09:30","CRM UI","Gal Tarrab Levi"
"32466891936","Banco BICE","Backstage","2025-01-26 16:33","Record Merge","","Backstage","2024-09-10 16:28","Playbooks","Deal Review by Deactivated user"
"31653456000","MUFG Investor services","Backstage; Opslevel; Humanitech; Cortex","2025-01-07 16:56","Record Merge","","Backstage; Opslevel; Humanitech; Cortex","2025-01-07 16:40","Record Merge","","Backstage; Opslevel; Humanitech; Cortex","2025-01-07 16:40","Record Merge","","Backstage; Opslevel; Humanitech; Cortex","2024-05-12 15:29","CRM UI","Gal Tarrab Levi","Backstage; Opslevel; Humanitech","2024-04-30 22:01","CRM UI","Deactivated user","Backstage","2024-04-03 18:42","CRM UI","Deactivated user"
"17133661339","AI21 Labs","Backstage; Cortex","2024-02-22 09:26","CRM UI","Gal Tarrab Levi"
"28456784040","Appsflyer","Backstage","2024-11-07 15:32","CRM UI","Gal Tarrab Levi"
"41953753182","Shipt","Cortex","2025-10-22 13:05","CRM UI","Deactivated user"
"22619273319","Parker Hannifin","Backstage","2024-12-22 12:21","CRM UI","Gal Tarrab Levi"
"20480968848","ISS STOXX","Cortex; Opslevel","2024-07-16 13:14","CRM UI","Gal Tarrab Levi"
"19718019413","Eagers Automative Ltd","Backstage; Compass","2024-06-10 10:32","CRM UI","Gal Tarrab Levi"
"29273195359","NASDAQ","Backstage; Cortex; Opslevel","2024-11-24 11:10","CRM UI","Gal Tarrab Levi"
"16500766049","Allianzgi","Backstage","2024-02-22 09:30","CRM UI","Gal Tarrab Levi"
"34603553135","PwC","Backstage; Cortex; Roadie; Opslevel","2025-03-13 11:40","Record Merge","","Backstage; Cortex; Roadie; Opslevel","2025-03-13 11:40","Record Merge","","Backstage; Cortex; Roadie; Opslevel","2025-01-26 15:50","Record Merge","","Backstage; Cortex; Roadie; Opslevel","2025-01-26 15:50","Record Merge","","Backstage; Cortex; Roadie; Opslevel","2025-01-26 15:50","Record Merge","","Backstage; Cortex; Roadie; Opslevel","2025-01-26 15:50","Record Merge","","Backstage; Cortex; Roadie; Opslevel","2025-01-26 15:50","Record Merge","","Backstage; Cortex; Roadie; Opslevel","2025-01-26 15:50","Record Merge","","Backstage; Cortex; Roadie; Opslevel","2025-01-26 15:49","Record Merge","","Backstage; Cortex; Roadie; Opslevel","2025-01-26 15:32","Record Merge","","Backstage; Cortex; Roadie; Opslevel","2024-02-26 14:43","CRM UI","Gal Tarrab Levi"
"32779023012","HashiCorp","Backstage","2025-02-28 00:32","CRM UI","John Romano"
"20900117105","Cloudzone","Backstage","2024-08-07 14:10","CRM UI","Gal Tarrab Levi"
"13723285314","Beazley","Configure8; Backstage","2024-02-22 09:24","CRM UI","Gal Tarrab Levi","Configure8","2024-02-08 09:46","CRM UI","Gal Tarrab Levi"
"18291394843","Moonfare Asia Ltd ","Backstage","2024-04-05 16:48","CRM UI","Deactivated user"
"35121379129","FloQast","Backstage","2025-03-31 16:53","CRM UI","John Romano"
"42069006440","Kaiser Permanente","Harness","2026-02-04 18:30","CRM UI","Jeff Graham"
"17857927275","Advance Auto Parts","Cortex; Backstage; Opslevel","2024-04-23 23:10","CRM UI","Deactivated user","Backstage; Opslevel","2024-03-19 12:07","CRM UI","Gal Tarrab Levi"
"15794209848","Prolific Academic LTD.","Roadie; Backstage","2024-02-22 09:22","CRM UI","Gal Tarrab Levi","Roadie","2024-02-05 14:20","Playbooks","Deal Review by Deactivated user"
"23204967716","Sapiens International","Backstage","2024-12-03 14:30","CRM UI","Gal Tarrab Levi"
"43191622228","MGM Resorts International","Backstage","2025-10-16 18:49","CRM UI","Deactivated user"
"22395282251","Input Output","Backstage","2024-09-29 12:10","CRM UI","Gal Tarrab Levi"
"46557887769","Publicis Groupe","None","2025-12-04 16:15","CRM UI","James Pritchard"
"16989972759","Shell","Backstage","2024-02-22 09:28","CRM UI","Gal Tarrab Levi"
"15957919539","Input Output / IOHK","Cortex; Backstage","2024-02-22 09:41","CRM UI","Gal Tarrab Levi"
"15890508547","Workleap - old","Opslevel; Roadie","2024-02-22 09:41","CRM UI","Gal Tarrab Levi"
"15939054178","Lexmark ","Backstage","2024-02-22 09:41","CRM UI","Gal Tarrab Levi"
"17661503649","Dell ISG","Backstage","2024-02-22 09:24","CRM UI","Gal Tarrab Levi"
"32321728157","London Stock Exchange Group","Backstage","2025-02-04 12:12","CRM UI","Gal Tarrab Levi"
"21761660051","TTEC","Cortex; Compass","2024-09-16 13:51","CRM UI","Gal Tarrab Levi","Cortex","2024-09-01 13:15","CRM UI","Gal Tarrab Levi"
"55067978546","Banco Davivienda -12 mths","Humanitech; Backstage","2026-03-18 19:17","CRM UI","Ignacio De Loera"
"16716273703","Movable Ink","Cortex; Backstage; Opslevel","2024-02-22 09:29","CRM UI","Gal Tarrab Levi"
"52248171013","FIS","Harness; Backstage","2026-02-04 17:16","CRM UI","Deactivated user","Harness","2026-01-07 23:20","CRM UI","Deactivated user"
"45498255949","Lantern","Datadog","2025-10-30 06:08","CRM UI","John Romano"
"16195101982","Unity 3D","Backstage","2024-02-22 09:37","CRM UI","Gal Tarrab Levi"
"34022761996","Maib","","2025-02-27 12:23","Record Merge","","","2025-01-23 12:46","CRM UI","Sharon Peretz","Backstage","2024-11-24 11:14","CRM UI","Gal Tarrab Levi"
"38741682526","nTop","None","2025-08-20 21:51","CRM UI","Daniel Alper","","2025-08-20 21:51","CRM UI","Daniel Alper","Unknown","2025-08-20 21:51","CRM UI","Daniel Alper"
"50502411782","Costa Crociere ","Unknown","2025-11-26 09:48","CRM UI","Benjamin Duckworth"
"35023861531","Louis Vuitton","Backstage","2025-03-24 15:02","Record Merge","","Backstage","2025-03-13 10:53","CRM UI","Gal Tarrab Levi"
"17906445997","WOW! - old","Backstage","2024-03-18 13:31","CRM UI","Gal Tarrab Levi"
"22793057184","Motability","Roadie; Backstage","2024-10-20 10:36","CRM UI","Gal Tarrab Levi","Roadie","2024-09-30 18:21","CRM UI","Deactivated user"
"16073201233","Grammarly - old","Backstage; Cortex","2024-02-22 09:37","CRM UI","Gal Tarrab Levi"
"21526902648","GIC Private Limited","Backstage; Cortex","2024-10-07 19:56","CRM UI","Gal Tarrab Levi","Harness","2024-08-16 17:53","Record Merge","","Harness","2024-08-11 13:44","CRM UI","Gal Tarrab Levi"
"35090521506","Amwins","Compass","2025-04-17 05:09","CRM UI","Tali Cohen"
"17926207243","Cadent","Opslevel","2024-09-10 19:42","CRM UI","Chris Newsome"
